1.4977e-11,1.4977e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4977e-11,1.4977e-11,0,0,
4.7921e-10,4.7921e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7921e-10,4.7921e-10,0,0,
3.6362e-09,3.6362e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6362e-09,3.6362e-09,0,0,
1.53e-08,1.53e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53e-08,1.53e-08,0,0,
4.6593e-08,4.6593e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6593e-08,4.6593e-08,0,0,
1.1561e-07,1.1561e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1561e-07,1.1561e-07,0,0,
2.4901e-07,2.4901e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4901e-07,2.4901e-07,0,0,
4.8344e-07,4.8344e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8344e-07,4.8344e-07,0,0,
8.6693e-07,8.6693e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6693e-07,8.6693e-07,0,0,
1.46e-06,1.46e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46e-06,1.46e-06,0,0,
2.3366e-06,2.3366e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3366e-06,2.3366e-06,0,0,
3.5849e-06,3.5849e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5849e-06,3.5849e-06,0,0,
5.3082e-06,5.3082e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3082e-06,5.3082e-06,0,0,
7.6245e-06,7.6245e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6245e-06,7.6245e-06,0,0,
1.0667e-05,1.0667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0667e-05,1.0667e-05,0,0,
1.4585e-05,1.4585e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4585e-05,1.4585e-05,0,0,
1.9541e-05,1.9541e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9541e-05,1.9541e-05,0,0,
2.5711e-05,2.5711e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5711e-05,2.5711e-05,0,0,
3.3286e-05,3.3286e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3286e-05,3.3286e-05,0,0,
4.2466e-05,4.2466e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2466e-05,4.2466e-05,0,0,
5.3463e-05,5.3463e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3463e-05,5.3463e-05,0,0,
6.6496e-05,6.6496e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6496e-05,6.6496e-05,0,0,
8.1788e-05,8.1788e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1788e-05,8.1788e-05,0,0,
9.9569e-05,9.9569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9569e-05,9.9569e-05,0,0,
0.00012007,0.00012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012007,0.00012007,0,0,
0.00014351,0.00014351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014351,0.00014351,0,0,
0.00017012,0.00017012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017012,0.00017012,0,0,
0.0002001,0.0002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002001,0.0002001,0,0,
0.00023366,0.00023366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023366,0.00023366,0,0,
0.00027098,0.00027098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027098,0.00027098,0,0,
0.00031223,0.00031223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031223,0.00031223,0,0,
0.00035753,0.00035753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035753,0.00035753,0,0,
0.00040701,0.00040701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040701,0.00040701,0,0,
0.00046074,0.00046074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046074,0.00046074,0,0,
0.00051877,0.00051877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051877,0.00051877,0,0,
0.00058108,0.00058108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058108,0.00058108,0,0,
0.00064765,0.00064765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064765,0.00064765,0,0,
0.00071837,0.00071837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071837,0.00071837,0,0,
0.0007931,0.0007931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007931,0.0007931,0,0,
0.00087163,0.00087163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087163,0.00087163,0,0,
0.00095369,0.00095369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095369,0.00095369,0,0,
0.001039,0.001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001039,0.001039,0,0,
0.0011271,0.0011271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011271,0.0011271,0,0,
0.0012175,0.0012175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012175,0.0012175,0,0,
0.0013097,0.0013097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013097,0.0013097,0,0,
0.0014032,0.0014032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014032,0.0014032,0,0,
0.0014971,0.0014971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014971,0.0014971,0,0,
0.0015908,0.0015908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015908,0.0015908,0,0,
0.0016834,0.0016834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016834,0.0016834,0,0,
0.0017739,0.0017739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017739,0.0017739,0,0,
0.0018614,0.0018614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018614,0.0018614,0,0,
0.0019448,0.0019448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019448,0.0019448,0,0,
0.0020229,0.0020229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020229,0.0020229,0,0,
0.0020945,0.0020945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020945,0.0020945,0,0,
0.0021583,0.0021583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021583,0.0021583,0,0,
0.002213,0.002213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002213,0.002213,0,0,
0.002257,0.002257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002257,0.002257,0,0,
0.0022889,0.0022889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022889,0.0022889,0,0,
0.0023071,0.0023071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023071,0.0023071,0,0,
0.0023101,0.0023101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023101,0.0023101,0,0,
0.0022962,0.0022962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022962,0.0022962,0,0,
0.0022637,0.0022637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022637,0.0022637,0,0,
